r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,supp_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
69377.36205465,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.56285429,0.06000000,32273.00000000,9.00000000,201.44000000,1054.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,972.97355492,14085.00000000,305.79955264,299.00000000,1.00000000,1.00000000,0.00001441,175000.86640217,0.00094877,0.00102778,23716.00000000,0.00007100,0.00327012,0.00334448,291.89206648
65905.56583647,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,35875.00000000,9.00278915,201.44000000,888.99069235,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1045.00000000,8960.11526645,482.00000000,74.00000000,1.00000000,1.00000000,0.00001517,204888.82919035,0.00112487,0.00095694,121.20485499,0.00011161,0.00207469,0.01351351,313.50000000
58890.67071966,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00297176,0.06000000,35556.00000000,6.00000000,201.44000000,737.91193268,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,830.91671847,11684.60251190,449.71720088,274.00000000,1.00000000,1.00000000,0.00001698,107234.95011618,0.00135518,0.00120349,26272.54156629,0.00008558,0.00222362,0.00364964,249.27501554
67882.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.88215806,0.06000000,32028.00000000,5.26681415,201.44000000,1025.12111850,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,887.94602544,14149.43436249,298.07578588,358.84536812,1.00000000,1.00000000,0.00001473,142697.82995221,0.00097549,0.00112619,15655.29429462,0.00007067,0.00335485,0.00278672,266.38380763
49350.33915033,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.87991015,0.06000000,33872.00000000,8.14333304,201.44000000,859.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1006.13862673,16534.03518520,247.51190515,156.98470324,1.00000000,1.00000000,0.00002026,120889.66956001,0.00116414,0.00099390,1681.00000000,0.00006048,0.00404021,0.00637005,301.84158802
49115.88813195,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.23722839,0.06000000,17670.00000000,7.61729480,201.44000000,779.75580226,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1051.25835007,11593.33704852,108.75915413,180.30612703,1.00000000,1.00000000,0.00002036,14656.08233992,0.00128245,0.00095124,14458.66708894,0.00008626,0.00919463,0.00554612,315.37750502
63594.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.41585993,0.06000000,34485.00000000,7.00000000,201.44000000,932.01456160,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1021.00000000,16754.97490384,471.40408690,491.06138416,1.00000000,1.00000000,0.00001572,24421.74409624,0.00107294,0.00097943,1024.93215454,0.00005968,0.00212132,0.00203641,306.30000000
47799.54211515,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.74489908,0.06000000,35823.00000000,5.00000000,201.44000000,1002.33318790,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,858.00000000,7954.74549202,346.58116740,435.23145876,1.00000000,1.00000000,0.00002092,83738.09827856,0.00099767,0.00116550,10472.08134631,0.00012571,0.00288533,0.00229763,257.40000000
69315.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.93384870,0.06000000,24148.00000000,9.54293896,201.44000000,1051.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,829.15380454,15665.45693073,271.86399342,116.45284899,1.00000000,1.00000000,0.00001443,66047.53061352,0.00095147,0.00120605,22801.00000000,0.00006383,0.00367831,0.00858717,248.74614136
52875.91170564,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.55823156,0.06000000,35327.00000000,8.00000000,201.44000000,916.00122546,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1020.30937107,17947.37898084,446.58653405,106.79408609,1.00000000,1.00000000,0.00001891,35517.23539968,0.00109170,0.00098009,256.03921611,0.00005572,0.00223921,0.00936381,306.09281132
56976.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.57933120,0.06000000,23095.00000000,5.40716842,201.44000000,819.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,872.00000000,17309.04581250,117.00000000,405.08544983,1.00000000,1.00000000,0.00001755,29139.33481240,0.00122100,0.00114679,6561.00000000,0.00005777,0.00854701,0.00246861,261.60000000
66621.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.77476265,0.06000000,21389.00000000,6.93413010,201.44000000,785.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,917.00000000,8376.54163620,418.00000000,428.00000000,1.00000000,1.00000000,0.00001501,162028.64848637,0.00127389,0.00109051,13225.00000000,0.00011938,0.00239234,0.00233645,275.10000000
59850.50732703,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.22743541,0.06000000,22948.00000000,6.03218408,201.44000000,837.96868426,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1047.76695108,11520.00000000,193.00000000,265.60096896,1.00000000,1.00000000,0.00001671,12215.56650196,0.00119336,0.00095441,3847.88413232,0.00008681,0.00518135,0.00376505,314.33008532
46978.40767407,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00000000,0.06000000,25404.00000000,7.37388024,201.44000000,1035.08019020,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,777.00000000,14825.03359188,358.00000000,378.78891837,1.00000000,1.00000000,0.00002129,121176.50495996,0.00096611,0.00128700,18246.65778494,0.00006745,0.00279330,0.00263999,233.10000000
54566.45663554,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,23185.00000000,6.05724576,201.44000000,1031.27441719,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,876.90100099,16370.82162513,289.99058470,378.08179076,1.00000000,1.00000000,0.00001833,161531.47183763,0.00096967,0.00114038,17232.97260949,0.00006108,0.00344839,0.00264493,263.07030030
52371.33707964,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.32972675,0.06000000,34678.00000000,8.77132491,201.44000000,968.32514962,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,798.68910298,8907.56075390,449.61347472,294.00000000,1.00000000,1.00000000,0.00001909,22169.91793712,0.00103271,0.00125205,4668.32606994,0.00011226,0.00222413,0.00340136,239.60673089
60783.04840011,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00000000,0.06000000,22095.00000000,8.00000000,201.44000000,770.96872569,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,950.39266954,13383.00000000,489.04429483,136.73364508,1.00000000,1.00000000,0.00001645,127249.11381079,0.00129707,0.00105220,16649.06974985,0.00007472,0.00204480,0.00731349,285.11780086
63873.98998284,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,29283.00000000,9.24346826,201.44000000,865.08227060,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,885.07810727,19844.79966758,478.00000000,388.21938152,1.00000000,1.00000000,0.00001566,208157.95182988,0.00115596,0.00112984,1219.24782628,0.00005039,0.00209205,0.00257586,265.52343218
55810.41918757,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00000000,0.06000000,32347.00000000,6.41433301,201.44000000,825.96834325,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,970.00000000,15703.00000000,349.69709214,119.17977302,1.00000000,1.00000000,0.00001792,111452.97779764,0.00121070,0.00103093,5480.68620106,0.00006368,0.00285962,0.00839069,291.00000000
56587.94852977,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.77573638,0.06000000,32504.00000000,7.22348284,201.44000000,857.10534078,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,734.73095435,10571.00000000,372.35132024,368.63080580,1.00000000,1.00000000,0.00001767,46422.97042742,0.00116672,0.00136104,1839.95178965,0.00009460,0.00268564,0.00271274,220.41928631
50624.56786665,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.69521182,0.06000000,22536.00000000,8.46220455,201.44000000,970.09691095,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,720.00000000,7984.50468413,246.66022564,265.11398249,1.00000000,1.00000000,0.00001975,45748.62388155,0.00103082,0.00138889,4913.57692458,0.00012524,0.00405416,0.00377196,216.00000000
68348.03720313,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.00000000,0.06000000,20740.00000000,5.00000000,201.44000000,790.45170530,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,830.39711680,11907.00000000,381.00000000,69.16797558,1.00000000,1.00000000,0.00001463,47990.22446271,0.00126510,0.00120424,12000.82887150,0.00008398,0.00262467,0.01445756,249.11913504
51403.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.47464081,0.06000000,32524.00000000,8.15389782,201.44000000,851.10887653,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,744.03773619,13547.00000000,171.00000000,388.00000000,1.00000000,1.00000000,0.00001945,94902.17927342,0.00117494,0.00134402,2390.34195438,0.00007382,0.00584795,0.00257732,223.21132086
70029.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.18847761,0.06000000,24367.00000000,5.75095380,201.44000000,980.91914750,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,835.79508374,15474.74892609,498.00000000,159.40954810,1.00000000,1.00000000,0.00001428,9837.26726584,0.00101945,0.00119647,6547.90843272,0.00006462,0.00200803,0.00627315,250.73852512
51376.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.86383879,0.06000000,26773.00000000,6.96977900,201.44000000,929.18780221,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1038.08008111,15520.00000000,102.00000000,383.00000000,1.00000000,1.00000000,0.00001946,109171.81437533,0.00107621,0.00096332,851.92779795,0.00006443,0.00980392,0.00261097,311.42402433
69140.29929753,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.37142193,0.06000000,33939.00000000,5.28541571,201.44000000,1044.31659645,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,925.00000000,9600.88798696,413.61828859,213.72178705,1.00000000,1.00000000,0.00001446,68043.92523255,0.00095756,0.00108108,20827.28001135,0.00010416,0.00241769,0.00467898,277.50000000
60930.02669805,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.00000000,0.06000000,35015.00000000,7.91803292,201.44000000,977.77057517,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,934.38266069,8760.70859455,216.40888996,207.55037331,1.00000000,1.00000000,0.00001641,63232.61760013,0.00102273,0.00107023,6048.26236261,0.00011415,0.00462088,0.00481811,280.31479821
53885.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.08275361,0.06000000,30763.00000000,8.88233245,201.44000000,786.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,808.59098465,9012.92530330,212.65060740,389.47393080,1.00000000,1.00000000,0.00001856,141099.30964213,0.00127226,0.00123672,12996.00000000,0.00011095,0.00470255,0.00256757,242.57729540
47803.94152354,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,24893.00000000,10.00000000,201.44000000,771.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,888.00000000,10730.00000000,317.64741973,464.00000000,1.00000000,1.00000000,0.00002092,218218.73474605,0.00129702,0.00112613,16641.00000000,0.00009320,0.00314814,0.00215517,266.40000000
55803.57837080,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.50113789,0.06000000,25892.00000000,5.00000000,201.44000000,912.01534006,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,820.15058835,14619.65388583,104.00000000,211.62365239,1.00000000,1.00000000,0.00001792,120030.16859534,0.00109647,0.00121929,144.36839667,0.00006840,0.00961538,0.00472537,246.04517650
54957.28843291,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.86600405,0.06000000,22758.00000000,9.70930683,201.44000000,866.43894280,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,821.79550628,15257.34809281,140.00000000,446.00000000,1.00000000,1.00000000,0.00001820,61887.59938303,0.00115415,0.00121685,1126.34456027,0.00006554,0.00714286,0.00224215,246.53865188
55719.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.60419957,0.06000000,21420.00000000,8.00000000,201.44000000,1028.84440166,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,932.86615813,15105.00000000,449.90133118,457.00000000,1.00000000,1.00000000,0.00001795,38441.92996786,0.00097196,0.00107197,16600.87983821,0.00006620,0.00222271,0.00218818,279.85984744
49285.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.84147822,0.06000000,23937.00000000,8.61172979,201.44000000,754.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1077.00000000,16790.00000000,446.65269717,125.00000000,1.00000000,1.00000000,0.00002029,55958.73557989,0.00132626,0.00092851,21316.00000000,0.00005956,0.00223888,0.00800000,323.10000000
68890.42639862,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.00000000,0.06000000,25734.00000000,6.55011507,201.44000000,743.20291729,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,832.13356414,14502.99559443,88.00000000,67.00000000,1.00000000,1.00000000,0.00001452,56431.31053621,0.00134553,0.00120173,24585.32514515,0.00006895,0.01136364,0.01492537,249.64006924
52099.45512168,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.08518117,0.06000000,18917.00000000,9.00000000,201.44000000,791.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,952.81058743,12955.00000000,469.54070301,440.00000000,1.00000000,1.00000000,0.00001919,74100.05535346,0.00126422,0.00104953,11881.00000000,0.00007719,0.00212974,0.00227273,285.84317623
52427.06855670,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.15492394,0.06000000,18117.00000000,5.00000000,201.44000000,850.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,952.27273463,5526.00000000,252.09889861,177.71102077,1.00000000,1.00000000,0.00001907,55425.05929790,0.00117647,0.00105012,2500.00000000,0.00018096,0.00396670,0.00562711,285.68182039
58569.89934643,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,17666.00000000,6.43626156,201.44000000,1042.47033178,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,774.00000000,11927.00000000,456.00000000,328.00000000,1.00000000,1.00000000,0.00001707,167522.15236615,0.00095926,0.00129199,20297.79543712,0.00008384,0.00219298,0.00304878,232.20000000
48421.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00217512,0.06000000,28215.00000000,9.04307661,201.44000000,993.01766086,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,899.05826731,19785.16514289,227.00000000,398.00000000,1.00000000,1.00000000,0.00002065,137107.92739738,0.00100703,0.00111227,8652.28523124,0.00005054,0.00440529,0.00251256,269.71748019
49962.00000000,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.23854263,0.06000000,21584.00000000,8.19589769,201.44000000,985.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1053.69180981,8273.97724806,455.06828979,247.45606931,1.00000000,1.00000000,0.00002002,144508.72348098,0.00101523,0.00094904,7225.00000000,0.00012086,0.00219747,0.00404112,316.10754294
68615.75047672,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.00000000,0.06000000,36154.00000000,8.66325171,201.44000000,891.75345761,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,895.81756094,17925.43861586,54.00000000,348.21124613,1.00000000,1.00000000,0.00001457,133477.89037930,0.00112139,0.00111630,68.00546141,0.00005579,0.01851852,0.00287182,268.74526828
60888.10431923,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,0.65673297,0.06000000,23525.00000000,6.81956275,201.44000000,942.73694861,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1059.52972912,19690.00000000,420.00000000,404.00000000,1.00000000,1.00000000,0.00001642,37967.63234878,0.00106074,0.00094381,1826.44677631,0.00005079,0.00238095,0.00247525,317.85891874
60569.56970144,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,20222.00000000,6.00000000,201.44000000,897.84543103,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,741.00000000,11075.00000000,122.08212977,358.08862898,1.00000000,1.00000000,0.00001651,160613.77274267,0.00111378,0.00134953,4.64216744,0.00009029,0.00819121,0.00279260,222.30000000
61565.64460685,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,3.00000000,0.06000000,31474.00000000,8.63515380,201.44000000,964.08987178,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,917.01705797,7290.00000000,255.20788305,122.00000000,1.00000000,1.00000000,0.00001624,199826.95921347,0.00103725,0.00109049,4107.51166515,0.00013717,0.00391837,0.00819672,275.10511739
56823.85861234,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.13049291,0.06000000,29228.00000000,10.00000000,201.44000000,732.38018540,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,835.61885038,16576.00000000,484.77883284,404.28810744,1.00000000,1.00000000,0.00001760,82231.57721766,0.00136541,0.00119672,28096.40224516,0.00006033,0.00206280,0.00247348,250.68565511
68882.78081730,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,2.34127252,0.06000000,29930.00000000,6.15007221,201.44000000,766.00000000,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,967.73889215,12915.00000000,386.55417458,81.87693943,1.00000000,1.00000000,0.00001452,127218.67711043,0.00130548,0.00103334,17956.00000000,0.00007743,0.00258696,0.01221345,290.32166765
63696.55962099,10000.00000000,6.00000000,6.00000000,4.50000000,26305.14000000,1.85335545,0.06000000,25749.00000000,7.80553309,201.44000000,1059.23307773,180.00000000,6.00000000,6.00000000,4.50000000,720.00000000,1019.00000000,12030.94811665,177.00000000,489.00000000,1.00000000,1.00000000,0.00001570,116190.61182394,0.00094408,0.00098135,25355.17304495,0.00008312,0.00564972,0.00204499,305.70000000
