r,amp_w,tw,tp_w,phase_w,vert_w,acre,cw, qw, qe,ce, qd,amp_s,ts,tp_s,phase_s,vert_s, qs, tal,exp, mal,i,crop,r_var,water_energy_util_var,dem_var,diff_sup_dem_var,tal_var,exp_var,mal_var, qs_stddev
65502.3226,10000,6,6,4.5,26305.14,1.934110736,0.06,27976,9.240261622,201.44,1031.746052,180,6,6,4.5,720,908.7667456,8917,147.608057,251.9171357,1,1,1.52666E-05,134172.2414,0.000969231,-131.7460521,0.000112145,0.006774698,0.003969559,281.7176911
62266.10564,10000,6,6,4.5,26305.14,0.31653207,0.06,35429,5.979879077,201.44,804,180,6,6,4.5,720,993,6994.765631,479.5777628,427.4197987,1,1,1.60601E-05,16912.34922,0.001243781,96,0.000142964,0.002085168,0.00233962,357.48
52813,10000,6,6,4.5,26305.14,3,0.06,24246,9.873298654,201.44,1075.623348,180,6,6,4.5,720,1052,16581.16648,441.2076331,209.5496448,1,1,1.89347E-05,216555.5895,0.000929693,-175.6233476,6.03094E-05,0.002266507,0.004772139,210.4
55269.10436,10000,6,6,4.5,26305.14,1.140988722,0.06,19502,9.05664803,201.44,982.2945686,180,6,6,4.5,720,828.491525,15012,166.7165682,393,1,1,1.80933E-05,78204.65861,0.001018025,-82.29456862,6.66134E-05,0.005998204,0.002544529,289.9720338
69238,10000,6,6,4.5,26305.14,0.304654961,0.06,26337,9,201.44,769.4333653,180,6,6,4.5,720,1050,13658.80653,442.7248357,347.5016132,1,1,1.44429E-05,20802.93148,0.001299658,130.5666347,7.32128E-05,0.002258739,0.002877684,409.5
50461.42289,10000,6,6,4.5,26305.14,1.305955669,0.06,35719,5.925622025,201.44,993.1525144,180,6,6,4.5,720,867.8863123,13461.43074,487.2941222,297.2439611,1,1,1.98171E-05,69396.82177,0.001006895,-93.15251437,7.42863E-05,0.002052149,0.00336424,321.1179356
61649.18962,10000,6,6,4.5,26305.14,1.722778256,0.06,28009,9,201.44,993.446145,180,6,6,4.5,720,1070,17177,362,262.6205812,1,1,1.62208E-05,117637.4674,0.001006597,-93.446145,5.82174E-05,0.002762431,0.003807775,224.7
57527,10000,6,6,4.5,26305.14,1.426119722,0.06,32959,5.441256372,201.44,815.2997573,180,6,6,4.5,720,939.6761987,19853,415.6048691,271.9769795,1,1,1.73831E-05,72002.28479,0.001226543,84.70024269,5.03702E-05,0.002406132,0.003676782,375.8704795
52479,10000,6,6,4.5,26305.14,2.333360799,0.06,28277,5.587013156,201.44,951.7204905,180,6,6,4.5,720,890.0510391,5959.256525,87,487.8087294,1,1,1.90552E-05,119690.7235,0.001050729,-51.72049054,0.000167806,0.011494253,0.002049984,347.1199052
63656,10000,6,6,4.5,26305.14,1.397519309,0.06,22136,7,201.44,889.6577686,180,6,6,4.5,720,1076.622362,12948.08438,442,244.888719,1,1,1.57094E-05,82070.56436,0.001124028,10.34223142,7.72315E-05,0.002262443,0.004083487,290.6880377
68108.73333,10000,6,6,4.5,26305.14,0.939531042,0.06,35644,7,201.44,980.8647547,180,6,6,4.5,720,835.5301491,10425,90,427,1,1,1.46824E-05,55174.79603,0.001019509,-80.86475471,9.59233E-05,0.011111111,0.00234192,225.5931403
62164.63844,10000,6,6,4.5,26305.14,2.941051992,0.06,22276,7,201.44,845.8496199,180,6,6,4.5,720,938,7825,171.8953913,137.678637,1,1,1.60863E-05,172715.8939,0.001182243,54.15038012,0.000127796,0.005817492,0.007263291,272.02
50383.64979,10000,6,6,4.5,26305.14,2,0.06,22403,9,201.44,1011.023194,180,6,6,4.5,720,724,6897,330.5926335,225.7725205,1,1,1.98477E-05,136567.1606,0.000989097,-111.0231936,0.000144991,0.003024871,0.004429237,188.24
57175,10000,6,6,4.5,26305.14,1.142852726,0.06,18715,9.729838753,201.44,1037.18316,180,6,6,4.5,720,853.0298332,19583.57426,417.0500101,224.4968932,1,1,1.74902E-05,81775.73065,0.00096415,-137.1831599,5.10632E-05,0.002397794,0.004454405,341.2119333
58581,10000,6,6,4.5,26305.14,1,0.06,24968,10,201.44,892,180,6,6,4.5,720,966.3579324,9911.630083,53.87053024,60.87189276,1,1,1.70704E-05,72739.57825,0.001121076,8,0.000100892,0.018563025,0.016427943,289.9073797
51792.68955,10000,6,6,4.5,26305.14,0.873666983,0.06,27501,10,201.44,1006.380583,180,6,6,4.5,720,969.1118302,16386,160.6352247,486.8693581,1,1,1.93077E-05,63550.1679,0.00099366,-106.3805833,6.10277E-05,0.006225285,0.002053939,193.822366
59510.72424,10000,6,6,4.5,26305.14,2.285523294,0.06,31122,7,201.44,752,180,6,6,4.5,720,757.9500321,16946,206,299.4009165,1,1,1.68037E-05,134219.3881,0.001329787,148,5.9011E-05,0.004854369,0.003340003,280.4415119
66029.26279,10000,6,6,4.5,26305.14,3,0.06,27568,6.67826864,201.44,918.1262032,180,6,6,4.5,720,757.6256187,18216,197.4773672,227,1,1,1.51448E-05,171273.5756,0.001089175,-18.1262032,5.48968E-05,0.005063871,0.004405286,151.5251237
54441.7573,10000,6,6,4.5,26305.14,3,0.06,28116,8,201.44,1013.66683,180,6,6,4.5,720,1040.23165,15980.32534,262.6929455,355,1,1,1.83683E-05,190873.6707,0.000986517,-113.6668303,6.25769E-05,0.003806726,0.002816901,353.6787611
62074.58278,10000,6,6,4.5,26305.14,2.605421203,0.06,24269,7.283532862,201.44,976.7926153,180,6,6,4.5,720,953,10844.71597,353,301,1,1,1.61097E-05,156694.5791,0.001023759,-76.79261531,9.22108E-05,0.002832861,0.003322259,362.14
48411,10000,6,6,4.5,26305.14,2.782672555,0.06,22608,6.728998827,201.44,1046.044082,180,6,6,4.5,720,951.998384,9649.810175,119.0928745,270.7007511,1,1,2.06565E-05,159589.074,0.000955983,-146.0440822,0.000103629,0.008396808,0.003694116,218.9596283
67209,10000,6,6,4.5,26305.14,1,0.06,23954,6.684159964,201.44,951.8898613,180,6,6,4.5,720,925.9684715,16372.60515,196,385,1,1,1.4879E-05,57121.40479,0.001050542,-51.88986128,6.10776E-05,0.005102041,0.002597403,324.088965
59927.63962,10000,6,6,4.5,26305.14,2.470257885,0.06,22112,9.894003855,201.44,846.5077653,180,6,6,4.5,720,924.6149057,6311.779421,57.90420062,335,1,1,1.66868E-05,178540.3238,0.001181324,53.49223468,0.000158434,0.017269904,0.002985075,221.9075774
56303,10000,6,6,4.5,26305.14,2,0.06,29356,8.954262499,201.44,867.4164656,180,6,6,4.5,720,1012.32774,18871,96,126,1,1,1.7761E-05,136150.3203,0.001152849,32.58353443,5.29914E-05,0.010416667,0.007936508,384.6845411
63210,10000,6,6,4.5,26305.14,2.748335963,0.06,23233,7.10277077,201.44,1056.509318,180,6,6,4.5,720,813.7909771,11422,414,364.6072503,1,1,1.58203E-05,162816.0741,0.000946513,-156.5093176,8.75503E-05,0.002415459,0.002742677,244.1372931
62736.62764,10000,6,6,4.5,26305.14,1.356513979,0.06,23803,9,201.44,1078,180,6,6,4.5,720,853.0766884,5708.883983,237,283.5658461,1,1,1.59397E-05,92627.63122,0.000927644,-178,0.000175166,0.004219409,0.003526518,187.6768714
58465.54703,10000,6,6,4.5,26305.14,1,0.06,20001,5.065610237,201.44,726,180,6,6,4.5,720,841,10835,122.4024666,426.3996847,1,1,1.71041E-05,48367.07689,0.00137741,174,9.22935E-05,0.00816977,0.002345217,269.12
69748.62166,10000,6,6,4.5,26305.14,1,0.06,31329,9.277215611,201.44,1076.965476,180,6,6,4.5,720,950.1809233,14508.90372,92.38588906,66.02443944,1,1,1.43372E-05,69537.86759,0.000928535,-176.9654762,6.89232E-05,0.010824164,0.015145907,313.5597047
68771.44241,10000,6,6,4.5,26305.14,1,0.06,25369,8,201.44,1040,180,6,6,4.5,720,1046.282366,10908,289.2200398,358.9233506,1,1,1.45409E-05,63624.55691,0.000961538,-140,9.16758E-05,0.003457575,0.00278611,376.6616519
59421.56521,10000,6,6,4.5,26305.14,1.094115764,0.06,17509,6.472869683,201.44,850.3990419,180,6,6,4.5,720,917.7012669,13181,324.0269917,199.2840711,1,1,1.68289E-05,61304.47423,0.001175919,49.60095811,7.58668E-05,0.003086163,0.005017963,266.1333674
49742.15451,10000,6,6,4.5,26305.14,2.497885881,0.06,32844,7.002814314,201.44,799.9853974,180,6,6,4.5,720,1046,10832.86074,82,178.6006299,1,1,2.01037E-05,146725.9528,0.001250023,100.0146026,9.23117E-05,0.012195122,0.005599084,303.34
65503.32809,10000,6,6,4.5,26305.14,3,0.06,18072,5.158671192,201.44,1060.890528,180,6,6,4.5,720,960.251664,11937.03291,382,481,1,1,1.52664E-05,146694.8076,0.000942604,-160.8905281,8.37729E-05,0.002617801,0.002079002,230.4603994
49840.96188,10000,6,6,4.5,26305.14,0.644764886,0.06,25982,7.444942696,201.44,1061.111107,180,6,6,4.5,720,917.3144179,6659,184.4896389,403.4628824,1,1,2.00638E-05,39290.62815,0.000942408,-161.1111072,0.000150173,0.005420359,0.002478543,247.6748928
69595.45904,10000,6,6,4.5,26305.14,3,0.06,27971,6.079401415,201.44,953.7904651,180,6,6,4.5,720,937.3886841,14233.84379,368.0107167,88.66194481,1,1,1.43688E-05,161885.7142,0.001048448,-53.79046515,7.02551E-05,0.002717312,0.011278796,365.5815868
58050.33844,10000,6,6,4.5,26305.14,2.417145538,0.06,31716,8.204209836,201.44,912.7280051,180,6,6,4.5,720,1017.780216,12820.30659,210.3309941,88,1,1,1.72264E-05,156133.3344,0.001095617,-12.72800511,7.80013E-05,0.004754411,0.011363636,234.0894496
67391,10000,6,6,4.5,26305.14,1,0.06,31641,9.194868327,201.44,944.0285741,180,6,6,4.5,720,957.2170811,14249.25732,243.6461712,147.7186296,1,1,1.48388E-05,69166.86431,0.00105929,-44.02857411,7.01791E-05,0.004104312,0.006769627,335.0259784
54494.42931,10000,6,6,4.5,26305.14,2.865395406,0.06,32165,5.668973878,201.44,884.0773232,180,6,6,4.5,720,794.0969108,19850.25408,272.5923921,130,1,1,1.83505E-05,148271.6131,0.001131123,15.9226768,5.03772E-05,0.003668481,0.007692308,269.9929497
67545,10000,6,6,4.5,26305.14,0.729598872,0.06,28113,7.740933601,201.44,825.3131813,180,6,6,4.5,720,1054,6828.600228,229,59.57342977,1,1,1.48049E-05,45512.52579,0.001211661,74.68681874,0.000146443,0.004366812,0.016786007,305.66
68871.26457,10000,6,6,4.5,26305.14,1.827160563,0.06,25499,9.040829151,201.44,1076.746704,180,6,6,4.5,720,836.2238455,8667,365.385878,86,1,1,1.45198E-05,125104.361,0.000928724,-176.7467042,0.00011538,0.002736833,0.011627907,225.7804383
63016.31285,10000,6,6,4.5,26305.14,1.064522645,0.06,33149,9.73966243,201.44,966.1722041,180,6,6,4.5,720,1017,15300.12244,241,423.886317,1,1,1.58689E-05,76217.03078,0.001035012,-66.17220407,6.5359E-05,0.004149378,0.002359123,203.4
54156.25397,10000,6,6,4.5,26305.14,1.035647578,0.06,34181,7.003229859,201.44,746.3804617,180,6,6,4.5,720,841.7161365,13427,306,482.0303955,1,1,1.84651E-05,60836.16108,0.001339799,153.6195383,7.44768E-05,0.003267974,0.002074558,193.5947114
49041,10000,6,6,4.5,26305.14,0.977615386,0.06,35741,5.834190346,201.44,876.9302951,180,6,6,4.5,720,1017.923219,8570.285472,58,57,1,1,2.03911E-05,51466.79964,0.001140341,23.06970486,0.000116682,0.017241379,0.01754386,335.9146622
68930.46537,10000,6,6,4.5,26305.14,0.300428441,0.06,32518,5,201.44,1051,180,6,6,4.5,720,872,9465.757639,227.1304485,387.8529233,1,1,1.45074E-05,14417.62831,0.000951475,-151,0.000105644,0.004402756,0.002578297,252.88
68207,10000,6,6,4.5,26305.14,2.763281229,0.06,32736,9.518374194,201.44,744,180,6,6,4.5,720,832.1856521,9097,267.741471,294,1,1,1.46613E-05,195134.2619,0.001344086,156,0.000109926,0.003734946,0.003401361,208.046413
56953.2183,10000,6,6,4.5,26305.14,1.398395302,0.06,20738,9.213474705,201.44,815,180,6,6,4.5,720,851.3196616,11671.82355,360.535128,307.4797932,1,1,1.75583E-05,96840.00511,0.001226994,85,8.56764E-05,0.002773655,0.003252246,238.3695053
64427.47851,10000,6,6,4.5,26305.14,0.531163812,0.06,29156,10,201.44,841,180,6,6,4.5,720,1076.553372,6313.447795,361.9747378,205.3774837,1,1,1.55213E-05,38636.6317,0.001189061,59,0.000158392,0.002762624,0.004869083,312.200478
61206.57644,10000,6,6,4.5,26305.14,2.874883443,0.06,33742,5.203819482,201.44,995.9017999,180,6,6,4.5,720,1031.559139,16335.51722,307.7684364,364,1,1,1.63381E-05,141313.7281,0.001004115,-95.90179992,6.12163E-05,0.003249196,0.002747253,288.836559
48316.57331,10000,6,6,4.5,26305.14,2.240322619,0.06,30473,7.464503987,201.44,733,180,6,6,4.5,720,849.5218406,18754.4223,417.7989515,443.2188708,1,1,2.06968E-05,136735.6989,0.001364256,167,5.33208E-05,0.002393496,0.002256222,186.8948049
50150,10000,6,6,4.5,26305.14,0.316563581,0.06,21086,8.977915577,201.44,1018.378653,180,6,6,4.5,720,952,13819.79134,119,53,1,1,1.99402E-05,21584.25383,0.000981953,-118.3786527,7.236E-05,0.008403361,0.018867925,228.48
57272.09736,10000,6,6,4.5,26305.14,1.511902145,0.06,32736,6,201.44,860,180,6,6,4.5,720,928.8226138,7410.57009,259.9999037,347.7894287,1,1,1.74605E-05,80944.10253,0.001162791,40,0.000134942,0.003846155,0.002875303,260.0703319
51655.64616,10000,6,6,4.5,26305.14,2,0.06,17949,5.545896747,201.44,1012,180,6,6,4.5,720,919.7522977,14833.96296,456.0583734,77.94384588,1,1,1.9359E-05,102137.1751,0.000988142,-112,6.74129E-05,0.002192702,0.012829749,220.7405514
69331.43294,10000,6,6,4.5,26305.14,3,0.06,23473,6.134797782,201.44,868.4598355,180,6,6,4.5,720,901,11178,372.2895467,182,1,1,1.44235E-05,162769.1833,0.001151464,31.54016448,8.94614E-05,0.002686081,0.005494505,225.25
69239.5778,10000,6,6,4.5,26305.14,0.05756887,0.06,18186,8.974774119,201.44,754.8926086,180,6,6,4.5,720,757.6547666,19723.1372,202,424,1,1,1.44426E-05,3924.393952,0.001324692,145.1073914,5.07019E-05,0.004950495,0.002358491,174.2605963
47215,10000,6,6,4.5,26305.14,1.89798214,0.06,24775,8,201.44,917,180,6,6,4.5,720,924.0404558,15161.24732,377.6463785,203.336196,1,1,2.11797E-05,120758.2727,0.001090513,-17,6.59576E-05,0.00264798,0.004917964,249.4909231
61354,10000,6,6,4.5,26305.14,0.82945067,0.06,21835,7.552592126,201.44,824.7976155,180,6,6,4.5,720,893.6850109,11738.53345,302.1131232,104,1,1,1.62989E-05,50982.24547,0.001212419,75.20238449,8.51895E-05,0.003310018,0.009615385,312.7897538
65540.68926,10000,6,6,4.5,26305.14,1,0.06,24512,5.650239656,201.44,1037.063329,180,6,6,4.5,720,872.9297104,16471.06594,458.2918991,452.6728494,1,1,1.52577E-05,51642.93305,0.000964261,-137.0633294,6.07125E-05,0.002182015,0.002209101,192.0445363
61493.05484,10000,6,6,4.5,26305.14,2.756159363,0.06,17733,10,201.44,927,180,6,6,4.5,720,783.7486335,10293.23757,274.5017963,475.8463499,1,1,1.6262E-05,200481.8696,0.001078749,-27,9.71512E-05,0.003642963,0.002101519,164.587213
59248,10000,6,6,4.5,26305.14,1.281905438,0.06,29166,9.202713143,201.44,937,180,6,6,4.5,720,762.4472495,11480.66951,149.7305292,230,1,1,1.68782E-05,88710.75987,0.001067236,-37,8.71029E-05,0.006678665,0.004347826,243.9831199
59957.4069,10000,6,6,4.5,26305.14,0.168061464,0.06,32080,6,201.44,788.2217204,180,6,6,4.5,720,838.7890472,16874.41344,202.6757891,144.0527776,1,1,1.66785E-05,8997.661926,0.001268679,111.7782796,5.92613E-05,0.004933988,0.0069419,276.8003856
46934,10000,6,6,4.5,26305.14,2.817463091,0.06,18663,10,201.44,1038,180,6,6,4.5,720,890.2320705,15721.96447,103,204.6147285,1,1,2.13065E-05,204941.0769,0.000963391,-138,6.36053E-05,0.009708738,0.004887234,293.7765833
59654.71055,10000,6,6,4.5,26305.14,2.237427646,0.06,22300,9.486217364,201.44,1027,180,6,6,4.5,720,849.1489193,9565,459,492.8190899,1,1,1.67631E-05,157679.6407,0.00097371,-127,0.000104548,0.002178649,0.002029142,220.778719
69484.7576,10000,6,6,4.5,26305.14,2.999925738,0.06,34894,9.324795078,201.44,853.8315281,180,6,6,4.5,720,877.9375257,11840.72858,399.6992177,440,1,1,1.43916E-05,209249.708,0.001171191,46.16847193,8.44543E-05,0.002501881,0.002272727,219.4843814
55970,10000,6,6,4.5,26305.14,0.980208353,0.06,34076,10,201.44,878.4179206,180,6,6,4.5,720,756.5751074,15038,221.8798998,430,1,1,1.78667E-05,71299.94216,0.00113841,21.58207938,6.64982E-05,0.004506943,0.002325581,249.6697854
48016.17455,10000,6,6,4.5,26305.14,1,0.06,30802,10,201.44,830,180,6,6,4.5,720,961.6289283,19192.21555,286.5420135,236,1,1,2.08263E-05,72739.57825,0.001204819,70,5.21045E-05,0.00348989,0.004237288,230.7909428
48226,10000,6,6,4.5,26305.14,1.762231616,0.06,31602,8.144449835,201.44,845,180,6,6,4.5,720,855.2260967,10161,98.04343373,266,1,1,2.07357E-05,113331.5475,0.001183432,55,9.84155E-05,0.010199561,0.003759398,316.4336558
63978.40963,10000,6,6,4.5,26305.14,1.120452345,0.06,22647,7,201.44,845.4472056,180,6,6,4.5,720,752.3737107,16266,126.3085764,392.0417449,1,1,1.56303E-05,65799.56043,0.001182806,54.55279443,6.14779E-05,0.007917119,0.002550749,233.2358503
50915,10000,6,6,4.5,26305.14,1,0.06,35903,9,201.44,1073.880713,180,6,6,4.5,720,993.7716865,13830.78606,137.9126275,340.277227,1,1,1.96406E-05,68283.5803,0.000931202,-173.8807132,7.23025E-05,0.007250968,0.00293878,208.6920542
49369.73102,10000,6,6,4.5,26305.14,1.820860613,0.06,22533,8.135455393,201.44,939,180,6,6,4.5,720,895.252715,10155,342.3252248,160.8164437,1,1,2.02553E-05,117024.448,0.001064963,-39,9.84737E-05,0.002921199,0.00621827,331.2435046
68710.64149,10000,6,6,4.5,26305.14,3,0.06,27556,6.34980108,201.44,833.1675844,180,6,6,4.5,720,901.8081774,11276.68506,449,381.8144412,1,1,1.45538E-05,166168.2728,0.001200239,66.83241558,8.86785E-05,0.002227171,0.002619073,342.6871074
50800.22693,10000,6,6,4.5,26305.14,1.219944922,0.06,18787,7.7809654,201.44,931.1877964,180,6,6,4.5,720,839.1776852,9056.334994,461.8476133,368,1,1,1.9685E-05,76336.29765,0.001073897,-31.18779636,0.00011042,0.002165216,0.002717391,184.6190907
62467.78776,10000,6,6,4.5,26305.14,2.245891391,0.06,27530,9.930237122,201.44,1018.100273,180,6,6,4.5,720,1033,10424.06711,164.2937504,352.1103852,1,1,1.60083E-05,162680.4258,0.000982222,-118.1002734,9.59318E-05,0.006086659,0.002840018,371.88
50609.40178,10000,6,6,4.5,26305.14,1.442555742,0.06,27704,5,201.44,903,180,6,6,4.5,720,904,6304.650042,496.6050499,363.6852519,1,1,1.97592E-05,69228.57387,0.00110742,-3,0.000158613,0.002013673,0.00274963,298.32
50287.5723,10000,6,6,4.5,26305.14,2.25400622,0.06,17261,8,201.44,941,180,6,6,4.5,720,762.1440975,11148.84347,409.406133,114.2234194,1,1,1.98856E-05,143410.147,0.001062699,-41,8.96954E-05,0.002442562,0.008754772,198.1574653
54729.91018,10000,6,6,4.5,26305.14,1.87957215,0.06,32501,7,201.44,948.6626205,180,6,6,4.5,720,999.3848412,9171.386581,139,186.9972497,1,1,1.82715E-05,110379.5461,0.001054116,-48.66262053,0.000109035,0.007194245,0.005347672,209.8708167
69581,10000,6,6,4.5,26305.14,1.11412497,0.06,26122,8.54703821,201.44,961,180,6,6,4.5,720,975.1348333,7614.849706,98.94525247,149,1,1,1.43717E-05,73755.44263,0.001040583,-61,0.000131322,0.010106599,0.006711409,282.7891017
48265,10000,6,6,4.5,26305.14,1,0.06,32806,8,201.44,1002.193247,180,6,6,4.5,720,1015.492469,5449.111783,187.1312991,429.0988904,1,1,2.07189E-05,63624.55691,0.000997812,-102.1932472,0.000183516,0.005343841,0.002330465,233.563268
59139.64755,10000,6,6,4.5,26305.14,0.335542333,0.06,23692,9.0616441,201.44,795,180,6,6,4.5,720,892,13706.54483,424,199.23052,1,1,1.69091E-05,23006.06271,0.001257862,105,7.29578E-05,0.002358491,0.005019311,214.08
66346.55183,10000,6,6,4.5,26305.14,0.247060432,0.06,25187,9,201.44,820.7288969,180,6,6,4.5,720,803.3195742,8274.067279,166.1113096,173.7995772,1,1,1.50724E-05,16870.17086,0.001218429,79.27110307,0.00012086,0.00602006,0.005753754,168.6971106
57181.80577,10000,6,6,4.5,26305.14,1.945911305,0.06,17896,8,201.44,980,180,6,6,4.5,720,776,19663.32139,121,345,1,1,1.74881E-05,123807.7446,0.001020408,-80,5.08561E-05,0.008264463,0.002898551,209.52
55175.7888,10000,6,6,4.5,26305.14,2,0.06,27272,7.05986023,201.44,842.7393407,180,6,6,4.5,720,947,10399,483,300.0422266,1,1,1.81239E-05,118053.3828,0.001186607,57.26065925,9.61631E-05,0.002070393,0.003332864,236.75
62219.0064,10000,6,6,4.5,26305.14,0.667660312,0.06,17134,6.483041036,201.44,1025.787037,180,6,6,4.5,720,912.2527431,8299.512411,480,200,1,1,1.60723E-05,37444.97991,0.000974861,-125.7870366,0.000120489,0.002083333,0.005,182.4505486
56030.19793,10000,6,6,4.5,26305.14,2.458304686,0.06,35555,8,201.44,1021.157692,180,6,6,4.5,720,1003,19944.02119,261,170,1,1,1.78475E-05,156408.5464,0.000979281,-121.1576924,5.01403E-05,0.003831418,0.005882353,330.99
66044.17878,10000,6,6,4.5,26305.14,2.449825704,0.06,16771,9,201.44,873.653113,180,6,6,4.5,720,1077,6112,329,385.8904238,1,1,1.51414E-05,167282.8702,0.001144619,26.34688698,0.000163613,0.003039514,0.002591409,236.94
52964.16956,10000,6,6,4.5,26305.14,1.286653617,0.06,31741,9.223346281,201.44,905.1227164,180,6,6,4.5,720,1040,15734.65595,296,93.95598277,1,1,1.88807E-05,89159.07051,0.001104823,-5.122716385,6.3554E-05,0.003378378,0.010643282,291.2
49820.69628,10000,6,6,4.5,26305.14,2.629912855,0.06,34279,7,201.44,1029.609457,180,6,6,4.5,720,821.2188189,14361,344,371.7417898,1,1,2.0072E-05,154443.9714,0.000971242,-129.6094574,6.9633E-05,0.002906977,0.002690039,295.6387748
60424,10000,6,6,4.5,26305.14,0.989250779,0.06,20525,8.177685737,201.44,824.6220642,180,6,6,4.5,720,819,5678.159634,486.1642778,183.436185,1,1,1.65497E-05,63775.72873,0.001212677,75.37793581,0.000176113,0.002056918,0.005451487,237.51
68677,10000,6,6,4.5,26305.14,2.490820303,0.06,19764,5,201.44,865,180,6,6,4.5,720,722.0606795,15844.08923,292,157,1,1,1.45609E-05,119535.0254,0.001156069,35,6.3115E-05,0.003424658,0.006369427,158.8533495
51301.18389,10000,6,6,4.5,26305.14,2.458896158,0.06,24344,7,201.44,782.8297649,180,6,6,4.5,720,825.5475592,9435.596625,315,230.8339664,1,1,1.94927E-05,144400.8638,0.001277417,117.1702351,0.000105982,0.003174603,0.004332118,330.2190237
63245.6063,10000,6,6,4.5,26305.14,1,0.06,32503,9.553562899,201.44,978.6264455,180,6,6,4.5,720,895.2723826,6161.676079,350.2440678,287.7270825,1,1,1.58114E-05,70773.39008,0.00102184,-78.62644553,0.000162294,0.002855152,0.003475516,232.7708195
63409,10000,6,6,4.5,26305.14,0.297368501,0.06,23877,7.626591381,201.44,746,180,6,6,4.5,720,958.4136561,17758,301.8920053,346,1,1,1.57706E-05,18385.01672,0.001340483,154,5.63126E-05,0.003312443,0.002890173,345.0289162
49652.59391,10000,6,6,4.5,26305.14,1.337900091,0.06,17212,9,201.44,963.6659461,180,6,6,4.5,720,766.6824327,9900.475326,240.2211701,475,1,1,2.01399E-05,91356.6083,0.001037704,-63.66594611,0.000101005,0.00416283,0.002105263,176.3369595
57114.28177,10000,6,6,4.5,26305.14,2.972466704,0.06,19994,8.189656518,201.44,720.538116,180,6,6,4.5,720,861,19568,373,55.29071707,1,1,1.75088E-05,191799.3759,0.001387852,179.461884,5.11038E-05,0.002680965,0.018086219,327.18
64333,10000,6,6,4.5,26305.14,0.24043131,0.06,34850,7,201.44,785.0415317,180,6,6,4.5,720,881.2844417,15039.49986,294.2342002,300,1,1,1.55441E-05,14119.54253,0.001273818,114.9584683,6.64916E-05,0.003398653,0.003333333,246.7596437
